chr	start	end	B06_VOA1056_H3K27Ac_hg37	B07_OAW	
chr2	71680296	71681302	1.000000	0.000000
chr2	71693341	71694348	1.000000	0.000000
chr2	71698048	71698343	1.000000	0.000000
chr2	71698772	71698995	1.000000	0.000000
chr2	71718987	71719511	1.000000	0.000000
chr2	71725055	71725535	1.000000	0.000000
chr2	71725746	71726360	1.000000	0.000000
chr2	71727106	71728079	1.000000	0.000000
chr2	71784187	71787686	0.000000	1.000000
chr2	71970325	71970637	1.000000	0.000000
chr2	72058644	72058867	1.000000	0.000000
chr2	72107706	72108054	1.000000	0.000000
chr2	72108211	72108665	1.000000	0.000000
chr2	72109667	72109939	1.000000	0.000000
chr2	72110787	72111374	1.000000	0.000000
chr2	72342756	72343594	1.000000	0.000000
chr2	72370911	72373229	0.102243	1.000000
chr2	72371876	72372113	1.000000	1.000000
chr2	72425342	72425529	1.000000	0.000000
chr2	72425765	72426683	1.000000	0.000000
chr2	72438177	72438980	1.000000	0.000000
chr2	72441361	72441987	1.000000	0.000000
chr2	72442212	72442526	1.000000	0.000000
chr2	72808248	72808595	1.000000	0.000000
chr2	72992509	72992737	1.000000	0.000000
chr2	73052105	73053482	0.541757	1.000000
chr2	73052476	73053222	1.000000	1.000000
chr2	73113708	73115961	0.240568	1.000000
chr2	73114507	73115049	1.000000	1.000000
chr2	73216921	73217560	1.000000	0.000000
chr2	73290314	73293623	0.340284	1.000000
chr2	73290796	73291922	1.000000	1.000000
chr2	73296287	73299628	0.659982	1.000000
chr2	73297163	73299368	1.000000	1.000000
chr2	73311464	73315038	0.204253	1.000000
chr2	73313751	73314481	1.000000	1.000000
chr2	73315281	73317568	1.000000	0.000000
chr2	73318382	73324205	0.000000	1.000000
chr2	73329387	73329738	1.000000	0.000000
chr2	73336663	73341264	0.830472	1.000000
chr2	73337239	73341060	1.000000	1.000000
chr2	73402657	73404036	1.000000	0.097897
chr2	73403901	73405101	0.490000	1.000000
chr2	73404190	73404643	1.000000	1.000000
chr2	73440482	73442527	0.337897	1.000000
chr2	73441281	73441972	1.000000	1.000000
chr2	73459651	73463326	0.531429	1.000000
chr2	73460055	73460272	1.000000	1.000000
chr2	73460594	73462330	1.000000	1.000000
chr2	73495982	73496482	1.000000	0.776000
chr2	73496094	73497229	0.341850	1.000000
chr2	73510550	73512306	0.610478	1.000000
chr2	73510910	73511982	1.000000	1.000000
chr2	73612065	73614473	0.596346	1.000000
chr2	73612471	73613907	1.000000	1.000000
chr2	73866360	73870425	0.000000	1.000000
chr2	73873337	73877312	0.000000	1.000000
chr2	73877773	73879010	0.000000	1.000000
chr2	73879139	73883761	0.000000	1.000000
chr2	73912026	73914161	0.000000	1.000000
chr2	73963085	73965268	0.517178	1.000000
chr2	73963896	73965025	1.000000	1.000000
chr2	74004042	74004265	1.000000	0.000000
chr2	74005845	74007606	0.407723	1.000000
chr2	74006545	74007263	1.000000	1.000000
chr2	74009841	74011233	0.000000	1.000000
chr2	74055353	74057247	0.697994	1.000000
chr2	74055925	74058181	1.000000	0.585993
chr2	74058432	74059047	1.000000	0.000000
chr2	74083639	74084621	1.000000	0.000000
chr2	74133290	74138858	0.137392	1.000000
chr2	74135733	74136498	1.000000	1.000000
chr2	74151423	74157813	0.177778	1.000000
chr2	74153702	74154838	1.000000	1.000000
chr2	74165640	74167364	1.000000	0.000000
chr2	74210515	74214042	0.553728	1.000000
chr2	74211084	74213037	1.000000	1.000000
chr2	74253299	74253521	1.000000	0.000000
chr2	74346825	74348106	0.699454	1.000000
chr2	74346995	74347891	1.000000	1.000000
chr2	74373972	74376102	0.747887	1.000000
chr2	74374216	74375809	1.000000	1.000000
chr2	74403997	74407157	0.372468	1.000000
chr2	74405194	74406371	1.000000	1.000000
chr2	74412685	74412993	1.000000	0.000000
chr2	74413394	74413723	1.000000	0.000000
chr2	74414902	74415953	1.000000	0.000000
chr2	74424777	74427505	0.505865	1.000000
chr2	74425644	74427024	1.000000	1.000000
chr2	74433539	74434145	1.000000	0.000000
chr2	74584950	74585235	1.000000	0.000000
chr2	74618053	74619927	0.466916	1.000000
chr2	74618432	74619307	1.000000	1.000000
chr2	74632581	74635059	1.000000	0.000000
chr2	74641691	74642448	1.000000	0.000000
chr2	74647637	74649937	0.870435	1.000000
chr2	74647784	74649786	1.000000	1.000000
chr2	74651928	74652745	1.000000	0.000000
chr2	74652972	74653628	1.000000	0.000000
chr2	74666573	74670566	0.635362	1.000000
chr2	74667232	74669769	1.000000	1.000000
chr2	74681427	74683248	0.242175	1.000000
chr2	74682230	74682671	1.000000	1.000000
chr2	74684186	74686561	0.844211	1.000000
chr2	74684325	74685281	1.000000	1.000000
chr2	74685476	74686525	1.000000	1.000000
chr2	74691017	74693506	0.640016	1.000000
chr2	74691651	74693244	1.000000	1.000000
chr2	74697717	74700977	0.550920	1.000000
chr2	74698508	74700304	1.000000	1.000000
chr2	74707771	74711260	0.573803	1.000000
chr2	74708935	74710937	1.000000	1.000000
chr2	74725266	74725605	1.000000	0.000000
chr2	74729255	74731544	0.723460	1.000000
chr2	74729471	74731127	1.000000	1.000000
chr2	74732301	74735873	0.500840	1.000000
chr2	74733813	74735602	1.000000	1.000000
chr2	74755214	74758349	0.703349	1.000000
chr2	74755905	74758110	1.000000	1.000000
chr2	74775498	74777015	0.718523	1.000000
chr2	74775874	74776964	1.000000	1.000000
chr2	74780254	74782731	0.727493	1.000000
chr2	74780929	74783079	1.000000	0.838140
chr2	74787085	74788831	1.000000	0.000000
chr2	74793617	74795993	1.000000	0.000000
chr2	74810922	74811776	1.000000	0.000000
chr2	74880623	74882192	0.314850	1.000000
chr2	74881451	74881945	1.000000	1.000000
chr2	74942460	74942943	1.000000	0.000000
chr2	74967465	74968735	1.000000	0.000000
chr2	75061398	75062847	1.000000	0.000000
chr2	75070727	75071237	1.000000	0.000000
chr2	75072833	75073153	1.000000	0.000000
chr2	75092361	75093183	1.000000	0.000000
chr2	75114913	75115576	1.000000	0.000000
chr2	75185222	75186465	0.594529	1.000000
chr2	75185446	75186185	1.000000	1.000000
chr2	75282053	75284606	1.000000	0.000000
chr2	75326123	75327545	1.000000	0.000000
chr2	75327850	75328051	1.000000	0.000000
chr2	75660465	75660739	1.000000	0.000000
chr2	75729471	75730161	1.000000	0.000000
chr2	75730435	75730974	1.000000	0.000000
chr2	75731126	75731576	1.000000	0.000000
chr2	75750019	75750789	1.000000	0.000000
chr2	75752406	75752907	1.000000	0.000000
chr2	75755437	75755777	1.000000	0.000000
chr2	75774035	75775687	1.000000	0.000000
chr2	75786433	75789126	1.000000	0.816561
chr2	75786852	75789051	1.000000	1.000000
chr2	75829644	75836584	0.636599	1.000000
chr2	75831838	75836256	1.000000	1.000000
chr2	75872932	75875276	0.495734	1.000000
chr2	75873522	75874684	1.000000	1.000000
chr2	75937133	75938726	0.695543	1.000000
chr2	75937444	75938552	1.000000	1.000000
chr2	76060403	76061170	1.000000	0.000000
chr2	76061335	76062012	1.000000	0.000000
chr2	76186925	76188026	1.000000	0.000000
chr2	76355628	76359005	0.000000	1.000000
chr2	76378843	76381251	0.000000	1.000000
chr2	77094940	77095199	1.000000	0.000000
chr2	77497175	77497584	1.000000	0.000000
chr2	77497763	77498542	1.000000	0.000000
chr2	80280871	80281460	1.000000	0.000000
chr2	80286235	80286458	1.000000	0.000000
chr2	80286827	80287447	1.000000	0.000000
chr2	80746824	80747033	1.000000	0.000000
chr2	80787174	80787427	1.000000	0.000000
chr2	83022862	83023213	1.000000	0.000000
chr2	83281840	83283859	1.000000	0.000000
chr2	83330455	83330739	1.000000	0.000000
chr2	84685423	84687401	0.571790	1.000000
chr2	84685744	84686875	1.000000	1.000000
chr2	84742967	84744013	0.000000	1.000000
chr2	85115739	85116555	1.000000	0.000000
chr2	85117061	85118454	0.000000	1.000000
chr2	85118554	85118891	0.000000	1.000000
chr2	85125322	85125532	1.000000	0.000000
chr2	85131378	85135433	0.873983	1.000000
chr2	85131889	85135755	1.000000	0.916710
chr2	85145818	85148295	1.000000	0.000000
chr2	85150763	85151912	1.000000	0.975631
chr2	85150791	85154398	0.734960	1.000000
chr2	85152375	85152899	1.000000	1.000000
chr2	85153271	85154277	1.000000	1.000000
chr2	85166112	85166331	1.000000	0.977169
chr2	85166117	85175965	0.590881	1.000000
chr2	85168805	85174410	1.000000	1.000000
chr2	85183447	85188522	0.658719	1.000000
chr2	85184227	85187570	1.000000	1.000000
chr2	85194556	85201443	0.616233	1.000000
chr2	85195849	85200093	1.000000	1.000000
chr2	85281386	85281853	1.000000	0.000000
chr2	85359305	85362129	0.499646	1.000000
chr2	85360095	85361506	1.000000	1.000000
chr2	85381180	85390601	0.000000	1.000000
chr2	85475147	85480212	0.000000	1.000000
chr2	85481683	85488167	0.073874	1.000000
chr2	85484612	85485091	1.000000	1.000000
chr2	85490418	85493034	0.000000	1.000000
chr2	85515277	85516236	0.000000	1.000000
chr2	85517975	85519065	0.000000	1.000000
chr2	85521171	85521416	1.000000	0.000000
chr2	85521607	85521792	1.000000	0.000000
chr2	85536851	85537279	1.000000	0.000000
chr2	85545911	85546203	1.000000	0.000000
chr2	85549224	85556317	0.198365	1.000000
chr2	85554382	85555789	1.000000	1.000000
chr2	85558736	85560959	0.000000	1.000000
chr2	85580242	85583001	0.489308	1.000000
chr2	85581131	85582481	1.000000	1.000000
chr2	85631849	85635446	0.000000	1.000000
chr2	85635715	85639447	0.054662	1.000000
chr2	85637601	85637805	1.000000	1.000000
chr2	85640490	85641227	1.000000	0.000000
chr2	85643986	85649774	0.335003	1.000000
chr2	85645220	85646570	1.000000	1.000000
chr2	85647502	85647890	1.000000	1.000000
chr2	85648137	85648338	1.000000	1.000000
chr2	85658928	85667768	0.266968	1.000000
chr2	85661929	85662209	1.000000	1.000000
chr2	85662727	85663000	1.000000	1.000000
chr2	85664382	85666189	1.000000	1.000000
chr2	85672752	85673797	1.000000	0.000000
chr2	85694033	85697168	0.000000	1.000000
chr2	85697278	85699493	0.000000	1.000000
chr2	85725177	85727730	0.277712	1.000000
chr2	85725756	85726160	1.000000	1.000000
chr2	85726574	85726879	1.000000	1.000000
chr2	85731753	85732187	1.000000	0.000000
chr2	85732508	85732878	1.000000	0.000000
chr2	85764296	85769738	0.561007	1.000000
chr2	85764511	85767564	1.000000	1.000000
chr2	85786631	85789744	0.442660	1.000000
chr2	85787980	85789358	1.000000	1.000000
chr2	85803845	85806206	0.563744	1.000000
chr2	85804470	85805801	1.000000	1.000000
chr2	85811705	85813034	1.000000	0.000000
chr2	85815120	85815315	1.000000	0.000000
chr2	85816991	85817654	1.000000	0.000000
chr2	85817843	85818688	1.000000	0.000000
chr2	85818866	85819212	1.000000	0.000000
chr2	85821720	85824451	0.613328	1.000000
chr2	85821794	85823469	1.000000	1.000000
chr2	85827937	85831696	0.370577	1.000000
chr2	85829118	85830511	1.000000	1.000000
chr2	85838168	85840192	0.417490	1.000000
chr2	85838468	85839313	1.000000	1.000000
chr2	85842375	85844630	0.593792	1.000000
chr2	85842815	85844154	1.000000	1.000000
chr2	85844707	85845086	0.000000	1.000000
chr2	85907873	85908108	1.000000	0.000000
chr2	85928874	85929084	1.000000	0.000000
chr2	85932417	85932841	1.000000	0.000000
chr2	85933206	85933542	1.000000	0.000000
chr2	85968262	85970807	1.000000	0.000000
chr2	85971122	85971404	1.000000	0.000000
chr2	85980452	85982647	1.000000	0.000000
chr2	85998859	85999576	1.000000	0.000000
chr2	85999832	86000654	1.000000	0.000000
chr2	86106027	86106267	1.000000	0.000000
chr2	86115232	86117091	0.739107	1.000000
chr2	86115460	86116583	1.000000	1.000000
chr2	86116792	86117043	1.000000	1.000000
chr2	86120778	86121004	1.000000	0.000000
chr2	86132113	86132484	1.000000	0.000000
chr2	86155389	86157921	0.000000	1.000000
chr2	86263251	86264247	1.000000	0.000000
chr2	86331661	86334690	0.635853	1.000000
chr2	86332229	86334155	1.000000	1.000000
chr2	86420953	86424736	0.408142	1.000000
chr2	86421791	86423335	1.000000	1.000000
chr2	86424898	86427484	0.472544	1.000000
chr2	86425944	86427166	1.000000	1.000000
chr2	86621314	86621578	1.000000	0.000000
chr2	86667362	86669799	0.926549	1.000000
chr2	86667541	86669869	1.000000	0.969931
chr2	86708444	86709283	1.000000	0.000000
chr2	86709481	86710049	1.000000	0.000000
chr2	86789239	86791180	0.806801	1.000000
chr2	86789539	86791105	1.000000	1.000000
chr2	86848731	86851728	0.656990	1.000000
chr2	86849470	86851439	1.000000	1.000000
chr2	86946644	86948894	0.760444	1.000000
chr2	86946774	86948485	1.000000	1.000000
chr2	87034450	87036090	0.624390	1.000000
chr2	87034492	87035516	1.000000	1.000000
chr2	87064143	87064431	1.000000	0.000000
chr2	87064776	87065105	1.000000	0.000000
chr2	87114593	87114863	1.000000	0.000000
chr2	87115128	87115700	1.000000	0.000000
chr2	87302127	87304421	0.815170	1.000000
chr2	87302551	87304437	1.000000	0.991516
chr2	87552782	87553100	1.000000	0.000000
chr2	87623086	87623460	1.000000	0.000000
chr2	87637368	87637988	1.000000	0.000000
chr2	87639263	87639536	1.000000	0.000000
chr2	87642296	87642599	1.000000	0.000000
chr2	87642803	87643029	1.000000	0.000000
chr2	87651416	87651801	1.000000	0.000000
chr2	87751762	87751997	1.000000	0.000000
chr2	87752940	87754716	1.000000	0.896396
chr2	87753124	87757069	0.807605	1.000000
chr2	87754894	87756488	1.000000	1.000000
chr2	87770670	87770987	1.000000	0.000000
chr2	87771449	87771708	1.000000	0.000000
chr2	87776431	87777317	1.000000	0.000000
chr2	87777646	87778216	1.000000	0.000000
chr2	87781906	87782226	1.000000	0.634375
chr2	87782023	87784439	0.084023	1.000000
chr2	87784521	87787187	0.156039	1.000000
chr2	87785802	87786218	1.000000	1.000000
chr2	87794335	87796239	0.000000	1.000000
chr2	87796653	87798791	0.000000	1.000000
chr2	87799071	87801289	0.000000	1.000000
chr2	87802273	87803134	0.000000	1.000000
chr2	87803619	87804189	0.000000	1.000000
chr2	87807076	87810713	0.138851	1.000000
chr2	87807636	87808141	1.000000	1.000000
chr2	87810862	87811311	0.000000	1.000000
chr2	87811459	87812927	0.000000	1.000000
chr2	87932759	87932969	1.000000	0.000000
chr2	87934065	87934967	0.727273	1.000000
chr2	87934183	87934839	1.000000	1.000000
chr2	87944976	87945299	1.000000	0.000000
chr2	87978471	87979361	1.000000	0.000000
chr2	88314797	88317298	0.417833	1.000000
chr2	88315933	88316978	1.000000	1.000000
chr2	88338023	88338611	1.000000	0.000000
chr2	88338840	88339127	1.000000	0.000000
chr2	88341972	88342235	1.000000	0.000000
chr2	88353560	88357241	0.634610	1.000000
chr2	88353790	88356126	1.000000	1.000000
chr2	88469337	88470666	0.674191	1.000000
chr2	88469526	88470422	1.000000	1.000000
chr2	88649813	88650772	0.000000	1.000000
chr2	88751132	88752937	0.000000	1.000000
chr2	88844101	88845305	0.000000	1.000000
chr2	88900073	88900453	1.000000	0.000000
chr2	88902574	88902761	1.000000	0.000000
chr2	88908960	88909697	1.000000	0.000000
chr2	88925346	88929278	0.643184	1.000000
chr2	88925830	88927074	1.000000	1.000000
chr2	88927215	88928500	1.000000	1.000000
chr2	88957879	88960276	0.000000	1.000000
chr2	88990337	88992236	0.523960	1.000000
chr2	88990594	88990982	1.000000	1.000000
chr2	88991206	88991813	1.000000	1.000000
chr2	90480535	90480753	1.000000	0.000000
chr2	91786606	91787058	1.000000	0.000000
chr2	91845984	91846394	0.000000	1.000000
chr2	91846582	91848477	0.336148	1.000000
chr2	91847273	91847910	1.000000	1.000000
chr2	91953947	91954341	1.000000	0.000000
chr2	95527280	95527468	1.000000	0.000000
chr2	95648372	95648613	1.000000	0.000000
chr2	95670017	95677540	0.000000	1.000000
chr2	95685478	95689133	0.000000	1.000000
chr2	95713138	95715887	0.000000	1.000000
chr2	95716074	95719512	0.093950	1.000000
chr2	95717583	95717906	1.000000	1.000000
chr2	95721702	95723449	1.000000	0.281626
chr2	95722957	95726324	0.367686	1.000000
chr2	95724317	95724721	1.000000	1.000000
chr2	95725058	95725400	1.000000	1.000000
chr2	95742044	95743203	0.000000	1.000000
chr2	95786457	95788405	0.652464	1.000000
chr2	95786661	95787932	1.000000	1.000000
chr2	95824283	95826251	0.552337	1.000000
chr2	95824502	95825344	1.000000	1.000000
chr2	95825663	95825908	1.000000	1.000000
chr2	95830440	95832276	0.764161	1.000000
chr2	95830728	95832131	1.000000	1.000000
chr2	95872583	95873594	0.316518	1.000000
chr2	95872897	95873217	1.000000	1.000000
chr2	95899699	95899920	1.000000	0.000000
chr2	95940896	95941403	1.000000	0.000000
chr2	95941683	95944431	0.098617	1.000000
chr2	95943643	95943914	1.000000	1.000000
chr2	95975883	95976162	1.000000	0.000000
chr2	95980482	95981793	1.000000	0.000000
chr2	95982077	95983570	1.000000	0.000000
chr2	95998880	95999794	1.000000	0.000000
chr2	95999972	96001122	1.000000	0.000000
chr2	96010419	96012271	1.000000	0.686825
chr2	96010999	96013198	0.895862	1.000000
chr2	96012436	96013134	1.000000	1.000000
chr2	96054696	96055011	1.000000	0.000000
chr2	96067601	96069511	0.642932	1.000000
chr2	96067821	96069049	1.000000	1.000000
chr2	96099766	96100155	1.000000	0.000000
chr2	96192016	96193690	1.000000	0.000000
chr2	96196049	96196514	1.000000	0.000000
chr2	96196722	96197271	1.000000	0.000000
chr2	96197591	96197863	1.000000	0.000000
chr2	96306426	96306808	1.000000	0.000000
chr2	96307406	96307687	1.000000	0.000000
chr2	96308037	96308790	1.000000	0.000000
chr2	96347268	96347583	1.000000	0.000000
chr2	96347726	96349181	1.000000	0.000000
chr2	96366268	96366643	1.000000	0.000000
chr2	96431385	96434771	0.000000	1.000000
chr2	96656580	96658836	0.710106	1.000000
chr2	96657087	96658689	1.000000	1.000000
chr2	96675665	96676509	0.546209	1.000000
chr2	96675870	96676331	1.000000	1.000000
chr2	96714351	96715512	0.000000	1.000000
chr2	96721590	96723255	0.000000	1.000000
chr2	96725152	96726573	0.000000	1.000000
chr2	96728095	96729760	0.000000	1.000000
chr2	96755208	96759289	0.000000	1.000000
chr2	96779508	96783913	0.000000	1.000000
chr2	96810368	96813133	1.000000	0.000000
chr2	96872802	96876011	0.675600	1.000000
chr2	96873034	96873407	1.000000	1.000000
chr2	96873542	96875337	1.000000	1.000000
chr2	96907664	96908086	1.000000	0.000000
chr2	96916819	96917370	1.000000	0.000000
chr2	96923452	96929002	0.280180	1.000000
chr2	96924100	96924396	1.000000	1.000000
chr2	96925807	96926187	1.000000	1.000000
chr2	96926449	96927328	1.000000	1.000000
chr2	96930389	96933506	0.581007	1.000000
chr2	96930971	96932782	1.000000	1.000000
chr2	96970233	96972989	0.457910	1.000000
chr2	96970757	96972019	1.000000	1.000000
chr2	96980517	96981132	1.000000	0.000000
chr2	96981750	96982092	1.000000	0.000000
chr2	96990869	96991160	1.000000	0.000000
chr2	97000409	97003866	0.275673	1.000000
chr2	97000774	97001727	1.000000	1.000000
chr2	97089499	97089721	1.000000	0.000000
chr2	97093168	97093764	1.000000	0.000000
chr2	97093962	97094690	1.000000	0.000000
chr2	97151054	97152604	0.932903	1.000000
chr2	97151158	97152695	1.000000	0.940794
chr2	97159359	97159644	1.000000	0.000000
chr2	97167255	97174494	0.128333	1.000000
chr2	97169265	97169545	1.000000	1.000000
chr2	97170858	97171084	1.000000	1.000000
chr2	97171283	97171706	1.000000	1.000000
chr2	97196808	97200170	0.118977	1.000000
chr2	97197497	97197897	1.000000	1.000000
chr2	97201307	97203785	0.193301	1.000000
chr2	97202471	97202950	1.000000	1.000000
chr2	97215148	97226311	0.000000	1.000000
chr2	97273957	97275248	1.000000	0.000000
chr2	97282693	97283073	1.000000	0.797368
chr2	97282770	97284462	0.633570	1.000000
chr2	97283366	97284135	1.000000	1.000000
chr2	97301812	97305063	0.637650	1.000000
chr2	97302530	97304603	1.000000	1.000000
chr2	97330278	97330949	1.000000	0.000000
chr2	97331200	97331967	1.000000	0.000000
chr2	97379725	97381974	0.000000	1.000000
chr2	97404255	97406046	0.334450	1.000000
chr2	97405266	97405865	1.000000	1.000000
chr2	97425214	97427647	0.258118	1.000000
chr2	97426508	97427136	1.000000	1.000000
chr2	97427964	97430840	0.000000	1.000000
chr2	97451202	97454864	0.000000	1.000000
chr2	97469491	97471228	0.000000	1.000000
chr2	97471612	97475189	0.000000	1.000000
